center_to_line,line_in_sphere,line_in_cube
0.480799,0.274464,0.840295
0.426817,0.520875,0.802824
0.239735,0.877558,1.28529
0.304686,0.792885,1.13899
0.163119,0.945287,1.10179
0.436423,0.487996,0.690662
0.540366,0,0.552053
0.376915,0.657069,1.08122
0.657372,0,0.31047
0.640258,0,0.542194
0.288188,0.817185,1.05624
0.189235,0.925613,1.3049
0.289128,0.815855,1.23702
0.621832,0,0.411175
0.501078,0,0.88215
0.15428,0.951205,1.31284
0.257057,0.857722,1.07216
0.357421,0.699287,1.18423
0.54459,0,0.93982
0.436401,0.488074,1.0107
0.387604,0.631707,1.03172
0.398831,0.603105,1.12884
0.576747,0,0.457674
0.499618,0.0390718,1.13763
0.497814,0.0934001,1.02071
0.216965,0.900947,1.26036
0.489096,0.207707,0.625785
0.451606,0.429193,1.02927
0.599123,0,0.927475
0.416733,0.552571,1.05024
0.549978,0,0.645884
0.522271,0,0.70605
0.614691,0,0.333237
0.491824,0.180102,0.878854
0.14436,0.957413,1.11936
0.458349,0.399581,0.934488
0.0275069,0.998486,1.03648
0.501161,0,0.685726
0.209871,0.907643,1.08763
0.314478,0.777441,1.24578
0.353789,0.706635,1.03833
0.372485,0.667098,1.04013
0.426906,0.520583,0.782372
0.11582,0.972802,1.18046
0.194133,0.921548,1.2171
0.309268,0.785756,1.01031
0.316416,0.774289,1.00207
0.185353,0.92875,1.06685
0.37679,0.657357,1.17908
0.271121,0.840222,1.07524
0.448018,0.44398,0.941414
0.549978,0,0.427937
0.282367,0.825274,0.861248
0.572056,0,0.25146
0.556373,0,0.677999
0.4573,0.40436,1.0245
0.19063,0.924468,1.25028
0.215711,0.90215,1.35218
0.375202,0.660979,0.881936
0.421211,0.538819,0.92865
0.507864,0,0.5992
0.321249,0.766288,0.927161
0.487138,0.225362,1.05726
0.246561,0.86996,1.13502
0.333724,0.744657,1.35169
0.414599,0.558954,0.989788
0.139588,0.96024,1.43941
0.561921,0,0.505015
0.0749391,0.988704,1.36724
0.124674,0.968414,1.19625
0.26182,0.85194,1.00313
0.230898,0.886986,1.08726
0.429947,0.510473,1.1938
0.232169,0.885658,1.15744
0.452935,0.423555,1.40688
0.428796,0.514332,1.03761
0.0888025,0.984102,1.28944
0.315558,0.775688,1.23705
0.549451,0,0.466722
0.64758,0,1.00258
0.444852,0.456539,0.846074
0.347422,0.71916,1.13444
0.506088,0,1.0159
0.27433,0.836045,1.1005
0.487231,0.224554,1.27716
0.322804,0.763669,1.17205
0.498299,0.0824053,1.00575
0.304937,0.792498,1.25938
0.329416,0.75229,1.33409
0.374572,0.662408,1.02109
0.642393,0,0.335517
0.465074,0.367186,0.762455
0.536407,0,0.631302
0.109812,0.975584,1.20487
0.12029,0.97063,1.41673
0.554679,0,0.406939
0.455544,0.412214,0.819554
0.391079,0.623081,1.01181
0.0707777,0.98993,1.06667
0.252937,0.862608,1.15149
0.385156,0.637668,1.04663
0.101408,0.979217,1.02738
0.431839,0.504044,1.10046
0.168965,0.941171,1.4684
0.281211,0.826851,1.03327
0.246999,0.869463,1.2135
0.313181,0.779532,1.08464
0.591301,0,0.611575
0.237056,0.880464,1.18227
0.249866,0.86618,1.11034
0.432998,0.500051,0.941009
0.233732,0.884012,1.01841
0.337822,0.737229,1.01483
0.23894,0.878425,1.16458
0.515446,0,1.00703
0.360626,0.692673,1.11847
0.0740092,0.988985,1.48493
0.314383,0.777595,1.09116
0.390952,0.6234,1.11139
0.506895,0,0.853047
0.326467,0.757414,1.07367
0.552079,0,0.817355
0.496707,0.114575,1.01163
0.659532,0,0.380582
0.242629,0.874371,1.06574
0.439642,0.476296,0.741526
0.264723,0.848344,1.03631
0.0791212,0.9874,1.17631
0.32751,0.755612,1.17125
0.216868,0.90104,1.30168
0.230042,0.887875,1.19428
0.612356,0,0.540567
0.0451074,0.995922,1.25429
0.434738,0.493977,1.05633
0.0459482,0.995769,1.11887
0.185043,0.928998,1.06082
0.24136,0.875775,1.06424
0.213706,0.904057,1.09982
0.249735,0.866331,1.26822
0.108138,0.976332,1.32388
0.495955,0.126944,0.717389
0.476759,0.301334,1.06947
0.49282,0.168861,0.77202
0.104425,0.977948,1.25922
0.462586,0.379546,0.531489
0.270698,0.840767,1.15916
0.303448,0.794781,1.02483
0.620227,0,0.505138
0.345302,0.723233,1.11912
0.398856,0.603037,0.913121
0.247334,0.869082,1.23378
0.533368,0,0.519368
0.442607,0.465186,0.644713
0.135088,0.962811,1.3471
0.391401,0.622271,1.07299
0.491836,0.17997,1.00925
0.495325,0.136425,0.973894
0.54235,0,0.343171
0.481502,0.269489,1.03117
0.336573,0.739509,1.0448
0.0909897,0.983302,1.35198
0.134719,0.963017,1.0391
0.505216,0,0.520635
0.416189,0.554207,0.76268
0.390059,0.625632,1.0548
0.529932,0,0.307831
0.0824626,0.986306,1.06905
0.351608,0.710975,1.12977
0.47872,0.288634,1.167
0.194057,0.921612,1.24802
0.420505,0.541018,0.805696
0.214275,0.903518,1.00953
0.137998,0.961159,1.27907
0.484618,0.246132,0.972342
0.190494,0.92458,1.19719
0.100296,0.979675,1.19057
0.363679,0.686259,0.945728
0.567789,0,0.747395
0.496462,0.118751,0.683167
0.193804,0.921824,1.13373
0.611962,0,0.730786
0.54786,0,0.293055
0.265482,0.847394,1.0983
0.363826,0.685946,1.00766
0.509881,0,0.661085
0.143415,0.957981,1.13838
0.493993,0.154544,0.648907
0.304983,0.792427,1.11161
0.178691,0.933958,1.01154
0.55732,0,1.00063
0.447132,0.447538,0.859514
0.181904,0.931474,1.11917
0.184885,0.929123,1.26367
0.493861,0.156223,0.562153
0.393854,0.616049,0.765617
0.431906,0.503814,1.17477
0.3535,0.707213,1.03646
0.308631,0.786757,1.15112
0.12098,0.970286,1.05385
0.295379,0.806849,1.11765
0.44965,0.437331,1.05814
0.265414,0.847479,1.18769
0.178966,0.933748,1.21553
0.475042,0.311994,0.597764
0.223129,0.894905,1.15069
0.249924,0.866113,1.12847
0.0987,0.980323,1.29828
0.282559,0.825011,1.21265
0.294869,0.807595,1.01372
0.232211,0.885614,1.05513
0.14352,0.957919,1.17021
0.441461,0.46952,0.934704
0.595423,0,0.298069
0.352431,0.709345,1.17415
0.530774,0,0.384847
0.641878,0,0.760473
0.413651,0.561759,0.982719
0.077976,0.987765,1.41282
0.360255,0.693444,1.00826
0.181606,0.931706,1.16407
0.350517,0.713128,1.0945
0.574771,0,0.771552
0.418147,0.548283,0.933776
0.0636395,0.991867,1.02704
0.309133,0.785969,1.12874
0.40997,0.572451,1.20319
0.278922,0.829945,1.08843
0.396865,0.608271,1.09114
0.221656,0.896367,1.13305
0.246429,0.87011,1.15258
0.612695,0,0.186825
0.104292,0.978005,1.10176
0.112731,0.974252,1.08012
0.185592,0.928559,1.37094
0.399266,0.601952,0.701253
0.486479,0.230978,0.646518
0.125367,0.968056,1.21633
0.43174,0.504382,0.647752
0.407375,0.579813,0.860021
0.354319,0.705572,0.966429
0.434984,0.493109,1.00739
0.354882,0.704439,0.996135
0.547957,0,0.745076
0.314544,0.777333,1.11943
0.31165,0.781983,1.00468
0.31692,0.773464,1.19214
0.510013,0,0.826587
0.29972,0.80042,1.05248
0.0525106,0.99447,1.5178
0.485902,0.235792,0.728878
0.25833,0.856191,1.28285
0.0639175,0.991795,1.23701
0.140229,0.959866,1.16135
0.233503,0.884254,1.24455
0.6409,0,0.588952
0.547947,0,0.776382
0.298496,0.802247,1.07645
0.191669,0.923608,1.02079
0.375264,0.660839,0.964398
0.193731,0.921886,1.19492
0.31294,0.77992,1.04944
0.341769,0.729916,0.965811
0.240008,0.87726,1.07788
0.56105,0,0.780655
0.430605,0.508249,0.874811
0.502009,0,0.697777
0.237663,0.879809,1.28694
0.300638,0.799042,1.05976
0.525275,0,0.815243
0.636753,0,0.529143
0.40619,0.583129,1.08827
0.255959,0.859034,1.03465
0.263988,0.84926,1.087
0.506525,0,0.412989
0.151148,0.953214,1.19623
0.407847,0.578483,0.829132
0.417401,0.550551,0.897384
0.058787,0.993064,1.3912
0.346058,0.721786,1.00126
0.199157,0.917249,1.07009
0.444232,0.458948,0.96808
0.211344,0.906275,1.3273
0.174273,0.937292,1.03668
0.144634,0.957248,1.02387
0.368231,0.676479,1.22134
0.423215,0.5325,0.842672
0.51889,0,0.619024
0.543376,0,1.04958
0.487252,0.224374,1.00295
0.140913,0.959466,1.09991
0.415928,0.554991,0.638131
0.330281,0.750771,0.969189
0.376707,0.657546,0.996143
0.533303,0,0.416822
0.376731,0.657492,1.18416
0.403653,0.590133,1.29954
0.46621,0.361377,1.00891
0.342137,0.729225,1.0229
0.31458,0.777275,1.04879
0.303852,0.794164,0.991678
0.548347,0,0.908397
0.276062,0.833762,1.02652
0.338948,0.735157,1.0979
0.298083,0.802861,1.22035
0.473793,0.319503,0.792994
0.221425,0.896596,1.09149
0.329133,0.752785,1.13293
0.373312,0.665247,1.10218
0.292965,0.810362,1.00927
0.409477,0.57386,0.890422
0.19644,0.91959,1.26031
0.282991,0.824418,1.22625
0.48541,0.239809,0.748998
0.487346,0.223553,0.710022
0.0531303,0.994338,1.22652
0.535053,0,0.586173
0.245743,0.870886,1.18385
0.288624,0.816568,1.09374
0.552513,0,0.239802
0.554357,0,0.948384
0.271975,0.839117,1.05492
0.177299,0.935019,1.31186
0.688552,0,0.127715
0.405652,0.584624,1.01731
0.405755,0.584337,1.26575
0.138779,0.960709,1.20542
0.0825688,0.986271,1.3365
0.212298,0.905383,1.05635
0.199331,0.917098,1.30191
0.3934,0.617207,1.27622
0.421407,0.538204,0.995152
0.527545,0,0.728085
0.244887,0.871849,1.23936
0.494221,0.151605,0.79054
0.41905,0.545516,1.14837
0.52555,0,0.92211
0.284977,0.821677,0.979899
0.228373,0.889597,1.29373
0.446931,0.448341,0.588513
0.362244,0.689287,0.728293
0.389103,0.628009,1.01521
0.130164,0.96552,1.11245
0.037581,0.997171,1.25241
0.407666,0.578993,0.791366
0.174376,0.937215,1.33843
0.670869,0,0.375098
0.567921,0,0.732647
0.315038,0.776533,1.06715
0.756497,0,0.166569
0.398618,0.603668,0.99772
0.221908,0.896118,1.11821
0.155073,0.950689,1.11176
0.347212,0.719566,1.00806
0.309336,0.785649,1.18504
0.539529,0,0.68122
0.425761,0.52432,1.00985
0.473174,0.323149,1.01826
0.220592,0.897416,1.22672
0.69468,0,0.583605
0.438675,0.479851,0.827402
0.103248,0.978447,1.3535
0.518282,0,0.672579
0.217416,0.900511,1.16701
0.296506,0.805194,1.09906
0.613742,0,0.162407
0.0560166,0.993704,1.07142
0.228197,0.889778,1.05007
0.586367,0,0.469021
0.291029,0.813148,1.03152
0.0842241,0.985711,1.53518
0.338325,0.736304,1.02927
0.311004,0.783011,0.842153
0.537254,0,0.41585
0.3822,0.644742,1.04019
0.510384,0,1.06541
0.184058,0.92978,1.20631
0.572724,0,0.927518
0.638581,0,0.524767
0.285766,0.820579,1.02942
0.549055,0,0.627163
0.560648,0,0.423208
0.266015,0.846726,1.16032
0.337299,0.738185,1.09406
0.343264,0.727104,0.756585
0.193675,0.921933,1.24781
0.185851,0.928352,1.0682
0.462636,0.379304,0.70906
0.597466,0,0.356011
0.402023,0.594567,1.2051
0.587821,0,0.448111
0.278165,0.830961,1.22097
0.436876,0.486372,0.945915
0.120861,0.970345,1.07947
0.502945,0,0.998744
0.330788,0.749879,1.03723
0.151457,0.953018,1.06257
0.325869,0.758445,1.01055
0.136941,0.961763,1.29322
0.427883,0.517364,0.891517
0.0402111,0.996761,1.23999
0.638652,0,0.719551
0.26847,0.843621,1.25513
0.258907,0.855493,1.03723
0.388419,0.629701,1.03141
0.466336,0.360724,0.963496
0.152137,0.952585,1.30957
0.538822,0,0.494067
0.503662,0,0.678605
0.482299,0.263727,1.04461
0.374319,0.662979,1.03645
0.489138,0.207304,1.05944
0.171373,0.939428,1.30529
0.594639,0,0.457086
0.338477,0.736025,0.957011
0.292791,0.810613,1.03268
0.459835,0.392692,1.02245
0.429629,0.511542,0.755354
0.183691,0.93007,1.45787
0.390117,0.625487,1.27237
0.154271,0.95121,1.32113
0.241389,0.875743,1.22704
0.570438,0,0.67335
0.504946,0,1.00776
0.216685,0.901216,1.1645
0.585964,0,0.825866
0.316589,0.774007,0.991174
0.210821,0.906762,1.20459
0.500141,0,0.71846
0.31912,0.769838,1.15264
0.508778,0,0.963685
0.144208,0.957505,1.06314
0.552445,0,1.03006
0.302265,0.796582,1.01125
0.449459,0.438118,0.707406
0.2094,0.908079,1.01595
0.162763,0.945533,1.15944
0.117059,0.972208,1.39379
0.388497,0.629509,0.935395
0.480899,0.273757,1.01482
0.305232,0.792044,1.04701
0.0261985,0.998626,1.50402
0.275002,0.835163,1.25087
0.165811,0.943412,1.3096
0.195591,0.920313,1.06502
0.267381,0.845003,1.17519
0.459268,0.395339,0.801007
0.404465,0.587904,1.00895
0.262006,0.851711,1.05678
0.397742,0.605975,1.0271
0.143036,0.958208,1.01519
0.124582,0.968461,1.01164
0.282937,0.824491,1.05145
0.538725,0,0.804902
0.172286,0.93876,1.232
0.598536,0,0.580445
0.484215,0.249284,0.519486
0.247686,0.868681,1.07362
0.444663,0.457272,1.06227
0.52184,0,0.463172
0.310929,0.783129,1.01858
0.163605,0.944952,1.01491
0.244493,0.872291,1.01692
0.33502,0.742325,1.06428
0.295043,0.80734,1.17264
0.294106,0.808707,1.1887
0.141034,0.959394,1.27122
0.291574,0.812366,1.1359
0.401089,0.597084,0.937544
0.365497,0.682384,1.15466
0.345419,0.72301,0.91782
0.406921,0.581087,0.922883
0.394183,0.615207,1.04666
0.455282,0.41337,0.730874
0.204443,0.912585,1.12496
0.417345,0.550721,0.727848
0.19098,0.924179,1.1337
0.491734,0.181083,1.11685
0.156966,0.949446,1.02657
0.233787,0.883954,1.23838
0.504798,0,0.79486
0.401245,0.596665,1.12831
0.126621,0.967403,1.27296
0.280706,0.827537,1.0114
0.0284785,0.998377,1.17085
0.138432,0.960909,1.37997
0.317072,0.773215,0.990165
0.051117,0.99476,1.11877
0.244563,0.872213,1.2348
0.380613,0.648486,1.02777
0.269331,0.842523,1.01418
0.65942,0,0.430697
0.063185,0.991983,1.2955
0.649771,0,1.00097
0.260571,0.85347,1.13745
0.55663,0,0.642192
0.477305,0.297861,0.811881
0.450184,0.435128,1.17152
0.281578,0.826351,1.19599
0.630308,0,0.660913
0.546444,0,0.6928
0.237964,0.879485,1.16995
0.299837,0.800244,0.998412
0.36336,0.686934,1.09833
0.379539,0.651,1.04258
0.153197,0.951905,1.16889
0.190508,0.924568,1.18757
0.420753,0.540248,1.30472
0.432285,0.502511,0.900219
0.286129,0.820074,1.08557
0.409653,0.573357,0.923819
0.515978,0,0.997505
0.321432,0.76598,0.88619
0.0913473,0.98317,1.12508
0.477229,0.298348,1.08122
0.317155,0.773078,1.07359
0.343029,0.727547,1.17119
0.163773,0.944835,1.29163
0.530865,0,1.0041
0.445506,0.453978,1.13259
0.567366,0,0.304109
0.177031,0.935222,1.00381
0.212842,0.904872,1.19759
0.459529,0.394124,0.750196
0.533048,0,0.889278
0.481168,0.271866,1.25267
0.287768,0.817777,1.08913
0.228244,0.88973,1.23013
0.344907,0.723987,1.11625
0.36337,0.686912,0.901058
0.38905,0.628142,0.941288
0.214463,0.903339,1.17972
0.375148,0.661102,1.02295
0.498061,0.0879807,0.889768
0.133724,0.963572,1.30242
0.206988,0.910288,1.04277
0.323639,0.762253,1.08115
0.334029,0.744109,1.04266
0.383965,0.640533,1.21582
0.235285,0.882363,1.24615
0.17818,0.934348,1.4669
0.561269,0,0.482213
0.33359,0.744897,0.990781
0.300102,0.799847,1.12196
0.0228908,0.998951,1.12791
0.235426,0.882212,1.27425
0.242819,0.87416,1.18906
0.311665,0.781959,1.15674
0.447106,0.447642,0.968413
0.66434,0,0.400557
0.328205,0.754404,1.16047
0.116418,0.972516,1.3591
0.348008,0.718025,1.05132
0.322104,0.764851,0.988398
0.621984,0,0.484714
0.239836,0.877448,1.32623
0.412061,0.566413,1.04115
0.0504991,0.994887,1.13523
0.0598137,0.992819,1.24035
0.27352,0.837106,1.10996
0.444898,0.456358,0.914565
0.51316,0,0.577722
0.399489,0.601361,1.16351
0.533893,0,0.879724
0.363034,0.687623,1.16197
0.156309,0.949879,1.0493
0.284899,0.821785,1.26511
0.45194,0.427785,0.971915
0.597357,0,1.00033
0.368605,0.675663,1.0724
0.403831,0.589646,1.33188
0.259705,0.854525,1.01517
0.526084,0,0.864954
0.382007,0.645201,1.08986
0.399063,0.602491,0.756568
0.121821,0.969865,1.25879
0.608263,0,0.463202
0.489911,0.19987,0.915962
0.368606,0.675662,0.957009
0.227998,0.889982,1.20655
0.573749,0,0.469035
0.281997,0.825779,1.07349
0.245996,0.8706,1.00692
0.208974,0.908471,1.16137
0.546267,0,0.659646
0.352482,0.709244,0.990849
0.619723,0,0.623011
0.331087,0.74935,1.05837
0.168792,0.941295,1.25608
0.340967,0.731414,1.18701
0.437977,0.482393,1.04876
0.577293,0,0.770376
0.307285,0.788862,1.16095
0.324169,0.761353,1.07095
0.414011,0.560696,0.613826
0.206658,0.910587,1.0964
0.22425,0.893783,1.31092
0.265065,0.847917,0.988031
0.0465207,0.995662,1.0116
0.110183,0.975417,1.23352
0.182317,0.931151,1.36258
0.283473,0.823755,1.09606
0.447855,0.44464,1.06284
0.502866,0,1.0523
0.361765,0.690292,1.1526
0.415119,0.557408,0.740368
0.458234,0.400108,0.951373
0.491531,0.183276,1.16473
0.228618,0.889346,1.2351
0.226323,0.891691,1.1862
0.185535,0.928605,1.28069
0.538988,0,0.870335
0.335415,0.741611,0.88166
0.161211,0.946596,1.14683
0.441226,0.470404,0.884489
0.259917,0.854267,1.26021
0.454426,0.417119,0.645254
0.230883,0.887002,1.08448
0.153383,0.951785,1.12316
0.380562,0.648606,1.19155
0.44551,0.453965,1.07656
0.288757,0.816381,1.00472
0.466368,0.360559,0.569242
0.178096,0.934413,1.20189
0.207625,0.909708,1.04772
0.334331,0.743567,1.04977
0.497691,0.0959961,0.633413
0.302039,0.796926,1.03373
0.380627,0.648453,1.09425
0.433256,0.499155,0.784801
0.444527,0.457802,0.924707
0.502307,0,0.901031
0.386061,0.635476,1.24651
0.358911,0.696226,1.03294
0.205068,0.912024,1.09739
0.382512,0.644002,0.885512
0.52065,0,0.956629
0.539803,0,0.452899
0.0482073,0.995341,1.18762
0.207293,0.910011,1.04844
0.535672,0,0.498699
0.374763,0.661976,0.973388
0.48089,0.273825,1.05567
0.648461,0,0.547151
0.119486,0.971027,1.15253
0.0759722,0.988389,1.52223
0.392537,0.619401,1.12937
0.599666,0,0.818595
0.501603,0,1.14969
0.439748,0.475905,0.692226
0.387483,0.632002,0.925316
0.420018,0.54253,1.02003
0.562448,0,0.511011
0.435074,0.492789,0.877249
0.259861,0.854335,1.25633
0.427498,0.518635,1.08596
0.308344,0.787208,1.05833
0.561622,0,0.52897
0.410421,0.571155,1.18287
0.139857,0.960083,1.21712
0.513954,0,0.868684
0.219245,0.898736,1.03643
0.495227,0.137842,0.704458
0.643545,0,0.838111
0.351971,0.710258,1.06362
0.314286,0.777751,1.04668
0.348383,0.717298,1.19337
0.0225372,0.998984,1.43595
0.271241,0.840068,0.993551
0.215867,0.902001,1.31885
0.419066,0.545468,0.908431
0.367668,0.677703,0.830917
0.218829,0.899141,1.13386
0.428908,0.513956,0.996344
0.580491,0,0.987656
0.544198,0,0.365885
0.201082,0.915568,1.04877
0.389752,0.626398,1.05143
0.100859,0.979444,1.36478
0.458489,0.398936,0.639576
0.601921,0,0.98542
0.590119,0,0.741449
0.187084,0.927361,1.26993
0.445587,0.45366,0.551857
0.230557,0.88734,1.18714
0.345794,0.722292,1.27492
0.455389,0.412898,1.01225
0.228249,0.889724,1.12936
0.315805,0.775287,1.19947
0.097352,0.980862,1.00738
0.468215,0.350853,0.90924
0.487477,0.222403,1.20046
0.301168,0.798242,1.22209
0.36792,0.677157,1.14015
0.161501,0.946398,1.15724
0.537304,0,0.501058
0.418046,0.548589,0.998194
0.473751,0.319747,1.15445
0.414523,0.55918,0.81904
0.274404,0.835948,1.22748
0.33912,0.734841,1.04616
0.277971,0.831221,1.18691
0.469897,0.34174,1.03631
0.120971,0.970291,1.35734
0.0716006,0.989694,1.39605
0.521386,0,0.516316
0.473141,0.32334,0.83905
0.193499,0.922081,1.01342
0.114604,0.973378,1.04878
0.335148,0.742095,1.10466
0.382196,0.644751,0.910213
0.0842685,0.985695,1.47476
0.671271,0,0.566083
0.484191,0.249474,1.07681
0.0861698,0.985038,1.24339
0.133861,0.963496,1.20513
0.469609,0.34332,0.954354
0.122018,0.969766,1.12005
0.347946,0.718147,1.03381
0.139553,0.96026,1.32205
0.377955,0.654674,0.735345
0.26729,0.845118,1.25577
0.183029,0.930592,1.04193
0.293967,0.808908,1.05959
0.152654,0.952254,1.13991
0.472501,0.327066,0.773223
0.140308,0.95982,1.19874
0.497167,0.106306,0.696502
0.427338,0.519161,0.945213
0.281257,0.826787,1.19422
0.111322,0.9749,1.40683
0.577861,0,0.601593
0.144937,0.957065,1.28653
0.382603,0.643786,0.891822
0.334651,0.742991,1.34876
0.370726,0.671006,0.934442
0.272195,0.838832,1.16278
0.287443,0.818233,1.19744
0.132606,0.96419,1.04879
0.0787041,0.987534,1.25215
0.440377,0.473575,0.914088
0.457102,0.405254,0.969524
0.484944,0.243553,0.77626
0.0535427,0.99425,1.38938
0.332747,0.746403,1.21175
0.431433,0.505432,0.856779
0.286236,0.819925,0.950841
0.473307,0.322367,1.21872
0.205199,0.911907,1.12493
0.339099,0.734879,1.0873
0.144452,0.957358,1.19646
0.674026,0,0.565032
0.347722,0.71858,1.18477
0.126463,0.967486,1.0819
0.341233,0.730917,1.10173
0.443548,0.461583,0.837757
0.468096,0.351488,1.1096
0.34348,0.726696,1.23749
0.236065,0.881529,1.19379
0.0628547,0.992067,1.32891
0.407839,0.578506,1.0342
0.266605,0.845982,1.0258
0.369528,0.673643,0.967026
0.514585,0,0.479174
0.683051,0,0.390117
0.180144,0.932841,1.14878
0.473685,0.320138,1.29226
0.1445,0.957329,1.39927
0.333381,0.745271,1.31865
0.174097,0.937422,1.08514
0.619797,0,0.498737
0.410023,0.572298,1.0371
0.134658,0.963052,1.20364
0.251375,0.864432,1.38124
0.318158,0.771428,1.01969
0.382104,0.64497,1.25444
0.328095,0.754596,1.06661
0.350919,0.712337,1.04912
0.209223,0.908242,1.08394
0.265666,0.847163,1.22288
0.332668,0.746545,1.2041
0.176476,0.935641,1.21378
0.370891,0.670642,0.749657
0.103511,0.978336,1.18663
0.235998,0.881601,1.21646
0.39401,0.61565,0.834268
0.471349,0.33365,0.700118
0.506792,0,0.697038
0.369815,0.673014,0.937343
0.261943,0.851788,1.25379
0.198066,0.918194,1.06478
0.260642,0.853383,1.07803
0.462444,0.380241,0.942497
0.233452,0.884308,1.15915
0.429293,0.51267,0.778538
0.459183,0.395732,0.841418
0.44093,0.47151,1.0295
0.489685,0.202074,1.0847
0.456212,0.409247,0.901837
0.139794,0.96012,1.21687
0.428413,0.515605,0.812252
0.104436,0.977943,1.37507
0.236801,0.880739,1.08151
0.25905,0.85532,1.28311
0.0838484,0.985839,1.21497
0.394325,0.614842,1.02607
0.392391,0.619773,0.838345
0.33107,0.74938,1.11851
0.221705,0.896319,1.30839
0.44606,0.451799,0.84209
0.410245,0.571661,1.01479
0.432323,0.502383,1.08807
0.137778,0.961285,1.2431
0.156116,0.950006,1.09249
0.138714,0.960747,1.42441
0.477315,0.297792,1.09314
0.359612,0.694779,1.03354
0.194845,0.920946,1.19693
0.161269,0.946556,1.34481
0.14148,0.959132,1.23324
0.129647,0.965798,1.27593
0.273035,0.837739,0.968421
0.139392,0.960354,1.05598
0.239677,0.877622,1.08075
0.69182,0,0.855859
0.137015,0.961721,1.25575
0.120338,0.970605,1.34831
0.111457,0.974838,1.14204
0.556475,0,1.01983
0.253284,0.8622,1.3001
0.498992,0.0634568,0.891161
0.392195,0.620267,0.670611
0.488891,0.20962,1.10088
0.400482,0.598713,1.07387
0.253658,0.86176,1.23036
0.360982,0.691931,1.14756
0.522898,0,0.633607
0.1656,0.943561,1.06468
0.215269,0.902572,1.33717
0.409293,0.574385,1.26537
0.245591,0.871057,1.0381
0.103182,0.978475,1.38499
0.279844,0.828704,0.970241
0.437603,0.483752,1.01407
0.117773,0.971863,1.24025
0.260954,0.853002,1.00607
0.125382,0.968048,1.35943
0.235474,0.882161,1.07893
0.264203,0.848991,1.26982
